,GP_name,quali_pos,constructor,driver,position,driver_confidence,constructor_relaiblity,active_driver,active_constructor,dob,istest
1426,Bahrain International Circuit,6,Red Bull,Max Verstappen,6.0,0.9142857142857143,0.7508650519031141,1,1,1997-09-30 00:00:00,0
1427,Bahrain International Circuit,15,Red Bull,Max Verstappen,15.0,0.9142857142857143,0.7508650519031141,1,1,1997-09-30 00:00:00,0
1428,Bahrain International Circuit,5,Red Bull,Max Verstappen,5.0,0.9142857142857143,0.7508650519031141,1,1,1997-09-30 00:00:00,0
1429,Bahrain International Circuit,13,Red Bull,Pierre Gasly,13.0,0.9387755102040817,0.7508650519031141,1,1,1996-02-07 00:00:00,0
1453,Bahrain International Circuit,20,Haas F1 Team,Kevin Magnussen,20.0,0.9523809523809523,0.34302325581395354,1,1,1992-10-05 00:00:00,0
1454,Bahrain International Circuit,6,Haas F1 Team,Kevin Magnussen,7.0,0.9523809523809523,0.34302325581395354,1,1,1992-10-05 00:00:00,0
1455,Bahrain International Circuit,6,Haas F1 Team,Kevin Magnussen,6.0,0.9523809523809523,0.34302325581395354,1,1,1992-10-05 00:00:00,0
1553,Circuit de Barcelona-Catalunya,16,Williams,Valtteri Bottas,17.0,0.965034965034965,0.5699614890885751,1,1,1989-08-28 00:00:00,0
1554,Circuit de Barcelona-Catalunya,4,Williams,Valtteri Bottas,4.0,0.965034965034965,0.5699614890885751,1,1,1989-08-28 00:00:00,0
1555,Circuit de Barcelona-Catalunya,4,Williams,Valtteri Bottas,4.0,0.965034965034965,0.5699614890885751,1,1,1989-08-28 00:00:00,0
1556,Circuit de Barcelona-Catalunya,7,Williams,Valtteri Bottas,7.0,0.965034965034965,0.5699614890885751,1,1,1989-08-28 00:00:00,0
1557,Circuit de Barcelona-Catalunya,18,Williams,Lance Stroll,18.0,0.9230769230769231,0.5699614890885751,1,1,1998-10-29 00:00:00,0
1558,Circuit de Barcelona-Catalunya,18,Williams,Lance Stroll,19.0,0.9230769230769231,0.5699614890885751,1,1,1998-10-29 00:00:00,0
1560,Circuit de Barcelona-Catalunya,19,Williams,George Russell,19.0,0.9583333333333334,0.5699614890885751,1,1,1998-02-15 00:00:00,0
1568,Circuit de Barcelona-Catalunya,2,McLaren,Fernando Alonso,2.0,0.9326599326599326,0.6344916344916345,1,1,1981-07-29 00:00:00,0
1569,Circuit de Barcelona-Catalunya,13,McLaren,Fernando Alonso,13.0,0.9326599326599326,0.6344916344916345,1,1,1981-07-29 00:00:00,0
1570,Circuit de Barcelona-Catalunya,10,McLaren,Fernando Alonso,10.0,0.9326599326599326,0.6344916344916345,1,1,1981-07-29 00:00:00,0
1571,Circuit de Barcelona-Catalunya,7,McLaren,Fernando Alonso,7.0,0.9326599326599326,0.6344916344916345,1,1,1981-07-29 00:00:00,0
1572,Circuit de Barcelona-Catalunya,8,McLaren,Fernando Alonso,8.0,0.9326599326599326,0.6344916344916345,1,1,1981-07-29 00:00:00,0
1579,Circuit de Barcelona-Catalunya,14,McLaren,Lewis Hamilton,14.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
1580,Circuit de Barcelona-Catalunya,5,McLaren,Lewis Hamilton,5.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
1581,Circuit de Barcelona-Catalunya,4,McLaren,Lewis Hamilton,4.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
1582,Circuit de Barcelona-Catalunya,3,McLaren,Lewis Hamilton,3.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
1583,Circuit de Barcelona-Catalunya,3,McLaren,Lewis Hamilton,3.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
1584,Circuit de Barcelona-Catalunya,24,McLaren,Lewis Hamilton,1.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
1597,Circuit de Barcelona-Catalunya,8,McLaren,Sergio Pérez,9.0,0.9333333333333333,0.6344916344916345,1,1,1990-01-26 00:00:00,0
1598,Circuit de Barcelona-Catalunya,14,McLaren,Kevin Magnussen,15.0,0.9523809523809523,0.6344916344916345,1,1,1992-10-05 00:00:00,0
1599,Circuit de Barcelona-Catalunya,12,McLaren,Carlos Sainz,13.0,0.9038461538461539,0.6344916344916345,1,1,1994-09-01 00:00:00,0
1602,Circuit de Barcelona-Catalunya,10,McLaren,Lando Norris,11.0,0.9166666666666666,0.6344916344916345,1,1,1999-11-13 00:00:00,0
1606,Circuit de Barcelona-Catalunya,4,Ferrari,Fernando Alonso,4.0,0.9326599326599326,0.8243589743589743,1,1,1981-07-29 00:00:00,0
1607,Circuit de Barcelona-Catalunya,4,Ferrari,Fernando Alonso,4.0,0.9326599326599326,0.8243589743589743,1,1,1981-07-29 00:00:00,0
1608,Circuit de Barcelona-Catalunya,2,Ferrari,Fernando Alonso,3.0,0.9326599326599326,0.8243589743589743,1,1,1981-07-29 00:00:00,0
1609,Circuit de Barcelona-Catalunya,5,Ferrari,Fernando Alonso,5.0,0.9326599326599326,0.8243589743589743,1,1,1981-07-29 00:00:00,0
1610,Circuit de Barcelona-Catalunya,7,Ferrari,Fernando Alonso,7.0,0.9326599326599326,0.8243589743589743,1,1,1981-07-29 00:00:00,0
1644,Circuit de Barcelona-Catalunya,5,Ferrari,Charles Leclerc,5.0,0.8444444444444444,0.8243589743589743,1,1,1997-10-16 00:00:00,0
1712,Circuit de Barcelona-Catalunya,2,Mercedes,Lewis Hamilton,2.0,0.9407114624505929,0.8778054862842892,1,1,1985-01-07 00:00:00,0
1713,Circuit de Barcelona-Catalunya,1,Mercedes,Lewis Hamilton,1.0,0.9407114624505929,0.8778054862842892,1,1,1985-01-07 00:00:00,0
1714,Circuit de Barcelona-Catalunya,2,Mercedes,Lewis Hamilton,2.0,0.9407114624505929,0.8778054862842892,1,1,1985-01-07 00:00:00,0
1715,Circuit de Barcelona-Catalunya,1,Mercedes,Lewis Hamilton,1.0,0.9407114624505929,0.8778054862842892,1,1,1985-01-07 00:00:00,0
1716,Circuit de Barcelona-Catalunya,1,Mercedes,Lewis Hamilton,1.0,0.9407114624505929,0.8778054862842892,1,1,1985-01-07 00:00:00,0
1717,Circuit de Barcelona-Catalunya,1,Mercedes,Lewis Hamilton,1.0,0.9407114624505929,0.8778054862842892,1,1,1985-01-07 00:00:00,0
1718,Circuit de Barcelona-Catalunya,2,Mercedes,Lewis Hamilton,2.0,0.9407114624505929,0.8778054862842892,1,1,1985-01-07 00:00:00,0
1722,Circuit de Barcelona-Catalunya,3,Mercedes,Valtteri Bottas,3.0,0.965034965034965,0.8778054862842892,1,1,1989-08-28 00:00:00,0
1723,Circuit de Barcelona-Catalunya,2,Mercedes,Valtteri Bottas,2.0,0.965034965034965,0.8778054862842892,1,1,1989-08-28 00:00:00,0
1724,Circuit de Barcelona-Catalunya,1,Mercedes,Valtteri Bottas,1.0,0.965034965034965,0.8778054862842892,1,1,1989-08-28 00:00:00,0
1746,Circuit de Barcelona-Catalunya,5,AlphaTauri,Carlos Sainz,5.0,0.9038461538461539,0.4553903345724907,1,1,1994-09-01 00:00:00,0
1747,Circuit de Barcelona-Catalunya,8,AlphaTauri,Carlos Sainz,8.0,0.9038461538461539,0.4553903345724907,1,1,1994-09-01 00:00:00,0
1748,Circuit de Barcelona-Catalunya,12,AlphaTauri,Carlos Sainz,12.0,0.9038461538461539,0.4553903345724907,1,1,1994-09-01 00:00:00,0
1749,Circuit de Barcelona-Catalunya,6,AlphaTauri,Max Verstappen,6.0,0.9142857142857143,0.4553903345724907,1,1,1997-09-30 00:00:00,0
1750,Circuit de Barcelona-Catalunya,12,AlphaTauri,Pierre Gasly,12.0,0.9387755102040817,0.4553903345724907,1,1,1996-02-07 00:00:00,0
1752,Circuit de Barcelona-Catalunya,11,AlphaTauri,Alexander Albon,12.0,0.9565217391304348,0.4553903345724907,1,1,1996-03-23 00:00:00,0
1796,Circuit de Barcelona-Catalunya,12,Alfa Romeo,Sergio Pérez,12.0,0.9333333333333333,0.3952755905511811,1,1,1990-01-26 00:00:00,0
1797,Circuit de Barcelona-Catalunya,5,Alfa Romeo,Sergio Pérez,6.0,0.9333333333333333,0.3952755905511811,1,1,1990-01-26 00:00:00,0
1807,Circuit de Barcelona-Catalunya,14,Alfa Romeo,Charles Leclerc,14.0,0.8444444444444444,0.3952755905511811,1,1,1997-10-16 00:00:00,0
1841,Circuit de Barcelona-Catalunya,4,Red Bull,Max Verstappen,4.0,0.9142857142857143,0.7508650519031141,1,1,1997-09-30 00:00:00,0
1842,Circuit de Barcelona-Catalunya,5,Red Bull,Max Verstappen,5.0,0.9142857142857143,0.7508650519031141,1,1,1997-09-30 00:00:00,0
1843,Circuit de Barcelona-Catalunya,5,Red Bull,Max Verstappen,5.0,0.9142857142857143,0.7508650519031141,1,1,1997-09-30 00:00:00,0
1844,Circuit de Barcelona-Catalunya,4,Red Bull,Max Verstappen,4.0,0.9142857142857143,0.7508650519031141,1,1,1997-09-30 00:00:00,0
1845,Circuit de Barcelona-Catalunya,6,Red Bull,Pierre Gasly,6.0,0.9387755102040817,0.7508650519031141,1,1,1996-02-07 00:00:00,0
1871,Circuit de Barcelona-Catalunya,11,Haas F1 Team,Kevin Magnussen,11.0,0.9523809523809523,0.34302325581395354,1,1,1992-10-05 00:00:00,0
1872,Circuit de Barcelona-Catalunya,7,Haas F1 Team,Kevin Magnussen,7.0,0.9523809523809523,0.34302325581395354,1,1,1992-10-05 00:00:00,0
1873,Circuit de Barcelona-Catalunya,8,Haas F1 Team,Kevin Magnussen,8.0,0.9523809523809523,0.34302325581395354,1,1,1992-10-05 00:00:00,0
2005,Circuit de Monaco,14,Williams,Valtteri Bottas,14.0,0.965034965034965,0.5699614890885751,1,1,1989-08-28 00:00:00,0
2006,Circuit de Monaco,13,Williams,Valtteri Bottas,13.0,0.965034965034965,0.5699614890885751,1,1,1989-08-28 00:00:00,0
2007,Circuit de Monaco,16,Williams,Valtteri Bottas,17.0,0.965034965034965,0.5699614890885751,1,1,1989-08-28 00:00:00,0
2008,Circuit de Monaco,10,Williams,Valtteri Bottas,11.0,0.965034965034965,0.5699614890885751,1,1,1989-08-28 00:00:00,0
2009,Circuit de Monaco,17,Williams,Lance Stroll,18.0,0.9230769230769231,0.5699614890885751,1,1,1998-10-29 00:00:00,0
2010,Circuit de Monaco,17,Williams,Lance Stroll,18.0,0.9230769230769231,0.5699614890885751,1,1,1998-10-29 00:00:00,0
2012,Circuit de Monaco,19,Williams,George Russell,19.0,0.9583333333333334,0.5699614890885751,1,1,1998-02-15 00:00:00,0
2021,Circuit de Monaco,1,McLaren,Fernando Alonso,1.0,0.9326599326599326,0.6344916344916345,1,1,1981-07-29 00:00:00,0
2022,Circuit de Monaco,13,McLaren,Fernando Alonso,15.0,0.9326599326599326,0.6344916344916345,1,1,1981-07-29 00:00:00,0
2023,Circuit de Monaco,9,McLaren,Fernando Alonso,10.0,0.9326599326599326,0.6344916344916345,1,1,1981-07-29 00:00:00,0
2024,Circuit de Monaco,7,McLaren,Fernando Alonso,7.0,0.9326599326599326,0.6344916344916345,1,1,1981-07-29 00:00:00,0
2031,Circuit de Monaco,19,McLaren,Lewis Hamilton,16.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
2032,Circuit de Monaco,3,McLaren,Lewis Hamilton,3.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
2033,Circuit de Monaco,2,McLaren,Lewis Hamilton,2.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
2034,Circuit de Monaco,5,McLaren,Lewis Hamilton,5.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
2035,Circuit de Monaco,9,McLaren,Lewis Hamilton,7.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
2036,Circuit de Monaco,3,McLaren,Lewis Hamilton,4.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
2047,Circuit de Monaco,7,McLaren,Sergio Pérez,7.0,0.9333333333333333,0.6344916344916345,1,1,1990-01-26 00:00:00,0
2048,Circuit de Monaco,8,McLaren,Kevin Magnussen,8.0,0.9523809523809523,0.6344916344916345,1,1,1992-10-05 00:00:00,0
2049,Circuit de Monaco,9,McLaren,Carlos Sainz,9.0,0.9038461538461539,0.6344916344916345,1,1,1994-09-01 00:00:00,0
2052,Circuit de Monaco,12,McLaren,Lando Norris,12.0,0.9166666666666666,0.6344916344916345,1,1,1999-11-13 00:00:00,0
2056,Circuit de Monaco,24,Ferrari,Fernando Alonso,24.0,0.9326599326599326,0.8243589743589743,1,1,1981-07-29 00:00:00,0
2057,Circuit de Monaco,4,Ferrari,Fernando Alonso,4.0,0.9326599326599326,0.8243589743589743,1,1,1981-07-29 00:00:00,0
2058,Circuit de Monaco,5,Ferrari,Fernando Alonso,6.0,0.9326599326599326,0.8243589743589743,1,1,1981-07-29 00:00:00,0
2059,Circuit de Monaco,6,Ferrari,Fernando Alonso,6.0,0.9326599326599326,0.8243589743589743,1,1,1981-07-29 00:00:00,0
2060,Circuit de Monaco,5,Ferrari,Fernando Alonso,5.0,0.9326599326599326,0.8243589743589743,1,1,1981-07-29 00:00:00,0
2092,Circuit de Monaco,15,Ferrari,Charles Leclerc,16.0,0.8444444444444444,0.8243589743589743,1,1,1997-10-16 00:00:00,0
2156,Circuit de Monaco,2,Mercedes,Lewis Hamilton,2.0,0.9407114624505929,0.8778054862842892,1,1,1985-01-07 00:00:00,0
2157,Circuit de Monaco,2,Mercedes,Lewis Hamilton,2.0,0.9407114624505929,0.8778054862842892,1,1,1985-01-07 00:00:00,0
2158,Circuit de Monaco,1,Mercedes,Lewis Hamilton,1.0,0.9407114624505929,0.8778054862842892,1,1,1985-01-07 00:00:00,0
2159,Circuit de Monaco,3,Mercedes,Lewis Hamilton,3.0,0.9407114624505929,0.8778054862842892,1,1,1985-01-07 00:00:00,0
2160,Circuit de Monaco,13,Mercedes,Lewis Hamilton,14.0,0.9407114624505929,0.8778054862842892,1,1,1985-01-07 00:00:00,0
2161,Circuit de Monaco,3,Mercedes,Lewis Hamilton,3.0,0.9407114624505929,0.8778054862842892,1,1,1985-01-07 00:00:00,0
2162,Circuit de Monaco,1,Mercedes,Lewis Hamilton,1.0,0.9407114624505929,0.8778054862842892,1,1,1985-01-07 00:00:00,0
2166,Circuit de Monaco,3,Mercedes,Valtteri Bottas,3.0,0.965034965034965,0.8778054862842892,1,1,1989-08-28 00:00:00,0
2167,Circuit de Monaco,5,Mercedes,Valtteri Bottas,5.0,0.965034965034965,0.8778054862842892,1,1,1989-08-28 00:00:00,0
2168,Circuit de Monaco,2,Mercedes,Valtteri Bottas,2.0,0.965034965034965,0.8778054862842892,1,1,1989-08-28 00:00:00,0
2190,Circuit de Monaco,0,AlphaTauri,Carlos Sainz,8.0,0.9038461538461539,0.4553903345724907,1,1,1994-09-01 00:00:00,0
2191,Circuit de Monaco,6,AlphaTauri,Carlos Sainz,7.0,0.9038461538461539,0.4553903345724907,1,1,1994-09-01 00:00:00,0
2192,Circuit de Monaco,6,AlphaTauri,Carlos Sainz,6.0,0.9038461538461539,0.4553903345724907,1,1,1994-09-01 00:00:00,0
2193,Circuit de Monaco,9,AlphaTauri,Max Verstappen,10.0,0.9142857142857143,0.4553903345724907,1,1,1997-09-30 00:00:00,0
2194,Circuit de Monaco,10,AlphaTauri,Pierre Gasly,10.0,0.9387755102040817,0.4553903345724907,1,1,1996-02-07 00:00:00,0
2196,Circuit de Monaco,10,AlphaTauri,Alexander Albon,10.0,0.9565217391304348,0.4553903345724907,1,1,1996-03-23 00:00:00,0
2239,Circuit de Monaco,0,Alfa Romeo,Sergio Pérez,10.0,0.9333333333333333,0.3952755905511811,1,1,1990-01-26 00:00:00,0
2249,Circuit de Monaco,14,Alfa Romeo,Charles Leclerc,14.0,0.8444444444444444,0.3952755905511811,1,1,1997-10-16 00:00:00,0
2283,Circuit de Monaco,0,Red Bull,Max Verstappen,21.0,0.9142857142857143,0.7508650519031141,1,1,1997-09-30 00:00:00,0
2284,Circuit de Monaco,4,Red Bull,Max Verstappen,4.0,0.9142857142857143,0.7508650519031141,1,1,1997-09-30 00:00:00,0
2285,Circuit de Monaco,20,Red Bull,Max Verstappen,20.0,0.9142857142857143,0.7508650519031141,1,1,1997-09-30 00:00:00,0
2286,Circuit de Monaco,3,Red Bull,Max Verstappen,3.0,0.9142857142857143,0.7508650519031141,1,1,1997-09-30 00:00:00,0
2287,Circuit de Monaco,8,Red Bull,Pierre Gasly,5.0,0.9387755102040817,0.7508650519031141,1,1,1996-02-07 00:00:00,0
2313,Circuit de Monaco,11,Haas F1 Team,Kevin Magnussen,13.0,0.9523809523809523,0.34302325581395354,1,1,1992-10-05 00:00:00,0
2314,Circuit de Monaco,19,Haas F1 Team,Kevin Magnussen,19.0,0.9523809523809523,0.34302325581395354,1,1,1992-10-05 00:00:00,0
2315,Circuit de Monaco,5,Haas F1 Team,Kevin Magnussen,6.0,0.9523809523809523,0.34302325581395354,1,1,1992-10-05 00:00:00,0
2398,Istanbul Park,4,McLaren,Fernando Alonso,4.0,0.9326599326599326,0.6344916344916345,1,1,1981-07-29 00:00:00,0
2403,Istanbul Park,16,McLaren,Lewis Hamilton,16.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
2404,Istanbul Park,3,McLaren,Lewis Hamilton,3.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
2405,Istanbul Park,2,McLaren,Lewis Hamilton,2.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
2406,Istanbul Park,2,McLaren,Lewis Hamilton,2.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
2407,Istanbul Park,4,McLaren,Lewis Hamilton,4.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
2411,Istanbul Park,12,Ferrari,Fernando Alonso,12.0,0.9326599326599326,0.8243589743589743,1,1,1981-07-29 00:00:00,0
2412,Istanbul Park,5,Ferrari,Fernando Alonso,5.0,0.9326599326599326,0.8243589743589743,1,1,1981-07-29 00:00:00,0
2476,Istanbul Park,15,Alfa Romeo,Sergio Pérez,15.0,0.9333333333333333,0.3952755905511811,1,1,1990-01-26 00:00:00,0
2597,Silverstone Circuit,16,Williams,Valtteri Bottas,17.0,0.965034965034965,0.5699614890885751,1,1,1989-08-28 00:00:00,0
2598,Silverstone Circuit,14,Williams,Valtteri Bottas,17.0,0.965034965034965,0.5699614890885751,1,1,1989-08-28 00:00:00,0
2599,Silverstone Circuit,4,Williams,Valtteri Bottas,4.0,0.965034965034965,0.5699614890885751,1,1,1989-08-28 00:00:00,0
2600,Silverstone Circuit,6,Williams,Valtteri Bottas,7.0,0.965034965034965,0.5699614890885751,1,1,1989-08-28 00:00:00,0
2601,Silverstone Circuit,15,Williams,Lance Stroll,16.0,0.9230769230769231,0.5699614890885751,1,1,1998-10-29 00:00:00,0
2602,Silverstone Circuit,19,Williams,Lance Stroll,19.0,0.9230769230769231,0.5699614890885751,1,1,1998-10-29 00:00:00,0
2604,Silverstone Circuit,19,Williams,George Russell,19.0,0.9583333333333334,0.5699614890885751,1,1,1998-02-15 00:00:00,0
2612,Silverstone Circuit,3,McLaren,Fernando Alonso,3.0,0.9326599326599326,0.6344916344916345,1,1,1981-07-29 00:00:00,0
2613,Silverstone Circuit,17,McLaren,Fernando Alonso,17.0,0.9326599326599326,0.6344916344916345,1,1,1981-07-29 00:00:00,0
2614,Silverstone Circuit,9,McLaren,Fernando Alonso,10.0,0.9326599326599326,0.6344916344916345,1,1,1981-07-29 00:00:00,0
2615,Silverstone Circuit,20,McLaren,Fernando Alonso,13.0,0.9326599326599326,0.6344916344916345,1,1,1981-07-29 00:00:00,0
2616,Silverstone Circuit,13,McLaren,Fernando Alonso,13.0,0.9326599326599326,0.6344916344916345,1,1,1981-07-29 00:00:00,0
2623,Silverstone Circuit,18,McLaren,Lewis Hamilton,19.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
2624,Silverstone Circuit,4,McLaren,Lewis Hamilton,4.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
2625,Silverstone Circuit,1,McLaren,Lewis Hamilton,1.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
2626,Silverstone Circuit,4,McLaren,Lewis Hamilton,4.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
2627,Silverstone Circuit,10,McLaren,Lewis Hamilton,10.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
2628,Silverstone Circuit,8,McLaren,Lewis Hamilton,8.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
2643,Silverstone Circuit,13,McLaren,Sergio Pérez,14.0,0.9333333333333333,0.6344916344916345,1,1,1990-01-26 00:00:00,0
2644,Silverstone Circuit,5,McLaren,Kevin Magnussen,5.0,0.9523809523809523,0.6344916344916345,1,1,1992-10-05 00:00:00,0
2645,Silverstone Circuit,13,McLaren,Carlos Sainz,13.0,0.9038461538461539,0.6344916344916345,1,1,1994-09-01 00:00:00,0
2648,Silverstone Circuit,8,McLaren,Lando Norris,8.0,0.9166666666666666,0.6344916344916345,1,1,1999-11-13 00:00:00,0
2653,Silverstone Circuit,3,Ferrari,Fernando Alonso,3.0,0.9326599326599326,0.8243589743589743,1,1,1981-07-29 00:00:00,0
2654,Silverstone Circuit,3,Ferrari,Fernando Alonso,3.0,0.9326599326599326,0.8243589743589743,1,1,1981-07-29 00:00:00,0
2655,Silverstone Circuit,1,Ferrari,Fernando Alonso,1.0,0.9326599326599326,0.8243589743589743,1,1,1981-07-29 00:00:00,0
2656,Silverstone Circuit,9,Ferrari,Fernando Alonso,10.0,0.9326599326599326,0.8243589743589743,1,1,1981-07-29 00:00:00,0
2657,Silverstone Circuit,16,Ferrari,Fernando Alonso,19.0,0.9326599326599326,0.8243589743589743,1,1,1981-07-29 00:00:00,0
2692,Silverstone Circuit,3,Ferrari,Charles Leclerc,3.0,0.8444444444444444,0.8243589743589743,1,1,1997-10-16 00:00:00,0
2770,Silverstone Circuit,1,Mercedes,Lewis Hamilton,1.0,0.9407114624505929,0.8778054862842892,1,1,1985-01-07 00:00:00,0
2771,Silverstone Circuit,6,Mercedes,Lewis Hamilton,6.0,0.9407114624505929,0.8778054862842892,1,1,1985-01-07 00:00:00,0
2772,Silverstone Circuit,1,Mercedes,Lewis Hamilton,1.0,0.9407114624505929,0.8778054862842892,1,1,1985-01-07 00:00:00,0
2773,Silverstone Circuit,1,Mercedes,Lewis Hamilton,1.0,0.9407114624505929,0.8778054862842892,1,1,1985-01-07 00:00:00,0
2774,Silverstone Circuit,1,Mercedes,Lewis Hamilton,1.0,0.9407114624505929,0.8778054862842892,1,1,1985-01-07 00:00:00,0
2775,Silverstone Circuit,1,Mercedes,Lewis Hamilton,1.0,0.9407114624505929,0.8778054862842892,1,1,1985-01-07 00:00:00,0
2776,Silverstone Circuit,2,Mercedes,Lewis Hamilton,2.0,0.9407114624505929,0.8778054862842892,1,1,1985-01-07 00:00:00,0
2780,Silverstone Circuit,9,Mercedes,Valtteri Bottas,4.0,0.965034965034965,0.8778054862842892,1,1,1989-08-28 00:00:00,0
2781,Silverstone Circuit,4,Mercedes,Valtteri Bottas,4.0,0.965034965034965,0.8778054862842892,1,1,1989-08-28 00:00:00,0
2782,Silverstone Circuit,1,Mercedes,Valtteri Bottas,1.0,0.965034965034965,0.8778054862842892,1,1,1989-08-28 00:00:00,0
2804,Silverstone Circuit,8,AlphaTauri,Carlos Sainz,8.0,0.9038461538461539,0.4553903345724907,1,1,1994-09-01 00:00:00,0
2805,Silverstone Circuit,7,AlphaTauri,Carlos Sainz,8.0,0.9038461538461539,0.4553903345724907,1,1,1994-09-01 00:00:00,0
2806,Silverstone Circuit,13,AlphaTauri,Carlos Sainz,14.0,0.9038461538461539,0.4553903345724907,1,1,1994-09-01 00:00:00,0
2807,Silverstone Circuit,13,AlphaTauri,Max Verstappen,13.0,0.9142857142857143,0.4553903345724907,1,1,1997-09-30 00:00:00,0
2808,Silverstone Circuit,14,AlphaTauri,Pierre Gasly,14.0,0.9387755102040817,0.4553903345724907,1,1,1996-02-07 00:00:00,0
2810,Silverstone Circuit,9,AlphaTauri,Alexander Albon,9.0,0.9565217391304348,0.4553903345724907,1,1,1996-03-23 00:00:00,0
2857,Silverstone Circuit,12,Alfa Romeo,Sergio Pérez,12.0,0.9333333333333333,0.3952755905511811,1,1,1990-01-26 00:00:00,0
2858,Silverstone Circuit,15,Alfa Romeo,Sergio Pérez,17.0,0.9333333333333333,0.3952755905511811,1,1,1990-01-26 00:00:00,0
2867,Silverstone Circuit,9,Alfa Romeo,Charles Leclerc,9.0,0.8444444444444444,0.3952755905511811,1,1,1997-10-16 00:00:00,0
2901,Silverstone Circuit,3,Red Bull,Max Verstappen,3.0,0.9142857142857143,0.7508650519031141,1,1,1997-09-30 00:00:00,0
2902,Silverstone Circuit,4,Red Bull,Max Verstappen,5.0,0.9142857142857143,0.7508650519031141,1,1,1997-09-30 00:00:00,0
2903,Silverstone Circuit,5,Red Bull,Max Verstappen,5.0,0.9142857142857143,0.7508650519031141,1,1,1997-09-30 00:00:00,0
2904,Silverstone Circuit,4,Red Bull,Max Verstappen,4.0,0.9142857142857143,0.7508650519031141,1,1,1997-09-30 00:00:00,0
2905,Silverstone Circuit,5,Red Bull,Pierre Gasly,5.0,0.9387755102040817,0.7508650519031141,1,1,1996-02-07 00:00:00,0
2933,Silverstone Circuit,16,Haas F1 Team,Kevin Magnussen,17.0,0.9523809523809523,0.34302325581395354,1,1,1992-10-05 00:00:00,0
2934,Silverstone Circuit,7,Haas F1 Team,Kevin Magnussen,7.0,0.9523809523809523,0.34302325581395354,1,1,1992-10-05 00:00:00,0
2935,Silverstone Circuit,16,Haas F1 Team,Kevin Magnussen,16.0,0.9523809523809523,0.34302325581395354,1,1,1992-10-05 00:00:00,0
3035,Nürburgring,17,Williams,Valtteri Bottas,17.0,0.965034965034965,0.5699614890885751,1,1,1989-08-28 00:00:00,0
3038,Nürburgring,2,McLaren,Fernando Alonso,2.0,0.9326599326599326,0.6344916344916345,1,1,1981-07-29 00:00:00,0
3044,Nürburgring,5,McLaren,Lewis Hamilton,5.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
3045,Nürburgring,10,McLaren,Lewis Hamilton,10.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
3046,Nürburgring,2,McLaren,Lewis Hamilton,2.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
3055,Nürburgring,13,McLaren,Sergio Pérez,13.0,0.9333333333333333,0.6344916344916345,1,1,1990-01-26 00:00:00,0
3059,Nürburgring,4,Ferrari,Fernando Alonso,4.0,0.9326599326599326,0.8243589743589743,1,1,1981-07-29 00:00:00,0
3060,Nürburgring,8,Ferrari,Fernando Alonso,8.0,0.9326599326599326,0.8243589743589743,1,1,1981-07-29 00:00:00,0
3116,Nürburgring,1,Mercedes,Lewis Hamilton,1.0,0.9407114624505929,0.8778054862842892,1,1,1985-01-07 00:00:00,0
3148,Nürburgring,15,Alfa Romeo,Sergio Pérez,15.0,0.9333333333333333,0.3952755905511811,1,1,1990-01-26 00:00:00,0
3276,Hungaroring,16,Williams,Valtteri Bottas,16.0,0.965034965034965,0.5699614890885751,1,1,1989-08-28 00:00:00,0
3277,Hungaroring,3,Williams,Valtteri Bottas,3.0,0.965034965034965,0.5699614890885751,1,1,1989-08-28 00:00:00,0
